Tempo ( s )	Posicao angular ( rad )
0.0000	0.000
0.0050	0.000
0.0100	0.000
0.0150	0.000
0.0200	0.000
0.0250	0.000
0.0300	0.000
0.0350	0.000
0.0400	0.000
0.0450	0.000
0.0500	0.000
0.0550	0.000
0.0600	0.000
0.0650	0.000
0.0700	0.000
0.0750	0.000
0.0800	0.000
0.0850	0.000
0.0900	0.000
0.0950	0.000
0.1000	0.000
0.1050	0.000
0.1100	0.000
0.1150	0.000
0.1200	0.000
0.1250	0.000
0.1300	0.000
0.1350	0.000
0.1400	0.000
0.1450	0.000
0.1500	0.000
0.1550	0.000
0.1600	0.000
0.1650	0.000
0.1700	0.000
0.1750	0.000
0.1800	0.000
0.1850	0.000
0.1900	0.000
0.1950	0.000
0.2000	0.000
0.2050	0.000
0.2100	0.000
0.2150	0.000
0.2200	0.000
0.2250	0.000
0.2300	0.000
0.2350	0.000
0.2400	0.000
0.2450	0.000
0.2500	0.000
0.2550	0.000
0.2600	0.000
0.2650	0.000
0.2700	0.000
0.2750	0.000
0.2800	0.000
0.2850	0.000
0.2900	0.000
0.2950	0.000
0.3000	0.000
0.3050	0.000
0.3100	0.000
0.3150	0.000
0.3200	0.000
0.3250	0.000
0.3300	0.000
0.3350	0.000
0.3400	0.000
0.3450	0.000
0.3500	0.000
0.3550	0.000
0.3600	0.000
0.3650	0.000
0.3700	0.000
0.3750	0.000
0.3800	0.000
0.3850	0.000
0.3900	0.000
0.3950	0.000
0.4000	0.000
0.4050	0.000
0.4100	0.000
0.4150	0.000
0.4200	0.000
0.4250	0.000
0.4300	0.000
0.4350	0.000
0.4400	0.000
0.4450	0.000
0.4500	0.000
0.4550	0.000
0.4600	0.000
0.4650	0.000
0.4700	0.000
0.4750	0.000
0.4800	0.000
0.4850	0.000
0.4900	0.000
0.4950	0.000
0.5000	0.000
0.5050	0.000
0.5100	0.000
0.5150	0.000
0.5200	0.000
0.5250	0.000
0.5300	0.000
0.5350	0.000
0.5400	0.000
0.5450	0.000
0.5500	0.000
0.5550	0.000
0.5600	0.000
0.5650	0.000
0.5700	0.000
0.5750	0.000
0.5800	0.000
0.5850	0.000
0.5900	0.000
0.5950	0.000
0.6000	0.000
0.6050	0.000
0.6100	0.000
0.6150	0.000
0.6200	0.000
0.6250	0.000
0.6300	0.000
0.6350	0.000
0.6400	0.000
0.6450	0.000
0.6500	0.000
0.6550	0.000
0.6600	0.000
0.6650	0.000
0.6700	0.000
0.6750	0.000
0.6800	0.000
0.6850	0.000
0.6900	0.000
0.6950	0.000
0.7000	0.000
0.7050	0.000
0.7100	0.000
0.7150	0.000
0.7200	0.000
0.7250	0.000
0.7300	0.000
0.7350	0.000
0.7400	0.000
0.7450	0.000
0.7500	0.000
0.7550	0.000
0.7600	0.000
0.7650	0.000
0.7700	0.000
0.7750	0.000
0.7800	0.000
0.7850	0.000
0.7900	0.000
0.7950	0.000
0.8000	0.002
0.8050	0.005
0.8100	0.008
0.8150	0.011
0.8200	0.016
0.8250	0.020
0.8300	0.027
0.8350	0.035
0.8400	0.041
0.8450	0.049
0.8500	0.057
0.8550	0.064
0.8600	0.072
0.8650	0.082
0.8700	0.090
0.8750	0.099
0.8800	0.107
0.8850	0.115
0.8900	0.123
0.8950	0.130
0.9000	0.137
0.9050	0.145
0.9100	0.152
0.9150	0.160
0.9200	0.167
0.9250	0.173
0.9300	0.179
0.9350	0.185
0.9400	0.192
0.9450	0.196
0.9500	0.203
0.9550	0.207
0.9600	0.212
0.9650	0.217
0.9700	0.221
0.9750	0.225
0.9800	0.229
0.9850	0.232
0.9900	0.236
0.9950	0.239
1.0000	0.240
1.0050	0.243
1.0100	0.245
1.0150	0.245
1.0200	0.247
1.0250	0.248
1.0300	0.248
1.0350	0.248
1.0400	0.248
1.0450	0.248
1.0500	0.248
1.0550	0.248
1.0600	0.247
1.0650	0.245
1.0700	0.243
1.0750	0.240
1.0800	0.237
1.0850	0.234
1.0900	0.231
1.0950	0.226
1.1000	0.223
1.1050	0.218
1.1100	0.214
1.1150	0.209
1.1200	0.204
1.1250	0.199
1.1300	0.195
1.1350	0.188
1.1400	0.182
1.1450	0.176
1.1500	0.170
1.1550	0.162
1.1600	0.156
1.1650	0.148
1.1700	0.141
1.1750	0.134
1.1800	0.126
1.1850	0.118
1.1900	0.110
1.1950	0.102
1.2000	0.093
1.2050	0.085
1.2100	0.075
1.2150	0.068
1.2200	0.058
1.2250	0.050
1.2300	0.041
1.2350	0.031
1.2400	0.024
1.2450	0.014
1.2500	0.005
1.2550	-0.005
1.2600	-0.013
1.2650	-0.022
1.2700	-0.031
1.2750	-0.039
1.2800	-0.049
1.2850	-0.058
1.2900	-0.066
1.2950	-0.075
1.3000	-0.083
1.3050	-0.093
1.3100	-0.101
1.3150	-0.108
1.3200	-0.116
1.3250	-0.124
1.3300	-0.132
1.3350	-0.140
1.3400	-0.146
1.3450	-0.154
1.3500	-0.160
1.3550	-0.168
1.3600	-0.174
1.3650	-0.181
1.3700	-0.187
1.3750	-0.192
1.3800	-0.198
1.3850	-0.203
1.3900	-0.209
1.3950	-0.214
1.4000	-0.217
1.4050	-0.221
1.4100	-0.226
1.4150	-0.229
1.4200	-0.232
1.4250	-0.236
1.4300	-0.237
1.4350	-0.240
1.4400	-0.242
1.4450	-0.245
1.4500	-0.247
1.4550	-0.247
1.4600	-0.248
1.4650	-0.248
1.4700	-0.248
1.4750	-0.248
1.4800	-0.248
1.4850	-0.248
1.4900	-0.247
1.4950	-0.245
1.5000	-0.243
1.5050	-0.240
1.5100	-0.239
1.5150	-0.236
1.5200	-0.232
1.5250	-0.229
1.5300	-0.226
1.5350	-0.221
1.5400	-0.218
1.5450	-0.214
1.5500	-0.209
1.5550	-0.203
1.5600	-0.198
1.5650	-0.192
1.5700	-0.187
1.5750	-0.181
1.5800	-0.174
1.5850	-0.168
1.5900	-0.162
1.5950	-0.154
1.6000	-0.146
1.6050	-0.140
1.6100	-0.132
1.6150	-0.124
1.6200	-0.116
1.6250	-0.108
1.6300	-0.101
1.6350	-0.091
1.6400	-0.083
1.6450	-0.075
1.6500	-0.066
1.6550	-0.058
1.6600	-0.049
1.6650	-0.041
1.6700	-0.031
1.6750	-0.022
1.6800	-0.014
1.6850	-0.005
1.6900	0.005
1.6950	0.014
1.7000	0.022
1.7050	0.031
1.7100	0.039
1.7150	0.049
1.7200	0.058
1.7250	0.066
1.7300	0.075
1.7350	0.083
1.7400	0.091
1.7450	0.101
1.7500	0.108
1.7550	0.116
1.7600	0.124
1.7650	0.132
1.7700	0.138
1.7750	0.146
1.7800	0.152
1.7850	0.160
1.7900	0.167
1.7950	0.173
1.8000	0.179
1.8050	0.185
1.8100	0.190
1.8150	0.196
1.8200	0.201
1.8250	0.206
1.8300	0.210
1.8350	0.215
1.8400	0.220
1.8450	0.223
1.8500	0.226
1.8550	0.231
1.8600	0.232
1.8650	0.236
1.8700	0.239
1.8750	0.240
1.8800	0.242
1.8850	0.243
1.8900	0.243
1.8950	0.245
1.9000	0.245
1.9050	0.245
1.9100	0.245
1.9150	0.245
1.9200	0.245
1.9250	0.243
1.9300	0.242
1.9350	0.240
1.9400	0.237
1.9450	0.236
1.9500	0.232
1.9550	0.229
1.9600	0.226
1.9650	0.223
1.9700	0.218
1.9750	0.214
1.9800	0.209
1.9850	0.204
1.9900	0.199
1.9950	0.195
2.0000	0.188
2.0050	0.182
2.0100	0.176
2.0150	0.170
2.0200	0.163
2.0250	0.157
2.0300	0.149
2.0350	0.143
2.0400	0.135
2.0450	0.129
2.0500	0.121
2.0550	0.113
2.0600	0.105
2.0650	0.096
2.0700	0.088
2.0750	0.080
2.0800	0.071
2.0850	0.063
2.0900	0.053
2.0950	0.046
2.1000	0.036
2.1050	0.028
2.1100	0.019
2.1150	0.009
2.1200	0.002
2.1250	-0.008
2.1300	-0.017
2.1350	-0.025
2.1400	-0.035
2.1450	-0.044
2.1500	-0.052
2.1550	-0.061
2.1600	-0.069
2.1650	-0.079
2.1700	-0.086
2.1750	-0.094
2.1800	-0.102
2.1850	-0.110
2.1900	-0.118
2.1950	-0.126
2.2000	-0.134
2.2050	-0.141
2.2100	-0.148
2.2150	-0.156
2.2200	-0.162
2.2250	-0.168
2.2300	-0.174
2.2350	-0.181
2.2400	-0.187
2.2450	-0.192
2.2500	-0.198
2.2550	-0.203
2.2600	-0.207
2.2650	-0.212
2.2700	-0.217
2.2750	-0.220
2.2800	-0.225
2.2850	-0.228
2.2900	-0.231
2.2950	-0.232
2.3000	-0.236
2.3050	-0.239
2.3100	-0.240
2.3150	-0.242
2.3200	-0.243
2.3250	-0.243
2.3300	-0.245
2.3350	-0.245
2.3400	-0.245
2.3450	-0.245
2.3500	-0.245
2.3550	-0.243
2.3600	-0.242
2.3650	-0.240
2.3700	-0.239
2.3750	-0.237
2.3800	-0.234
2.3850	-0.231
2.3900	-0.228
2.3950	-0.225
2.4000	-0.221
2.4050	-0.217
2.4100	-0.212
2.4150	-0.207
2.4200	-0.203
2.4250	-0.198
2.4300	-0.193
2.4350	-0.187
2.4400	-0.181
2.4450	-0.174
2.4500	-0.168
2.4550	-0.162
2.4600	-0.156
2.4650	-0.149
2.4700	-0.141
2.4750	-0.134
2.4800	-0.127
2.4850	-0.119
2.4900	-0.112
2.4950	-0.104
2.5000	-0.096
2.5050	-0.086
2.5100	-0.079
2.5150	-0.071
2.5200	-0.061
2.5250	-0.053
2.5300	-0.044
2.5350	-0.036
2.5400	-0.027
2.5450	-0.017
2.5500	-0.009
2.5550	0.000
2.5600	0.008
2.5650	0.017
2.5700	0.027
2.5750	0.035
2.5800	0.044
2.5850	0.052
2.5900	0.061
2.5950	0.069
2.6000	0.077
2.6050	0.086
2.6100	0.094
2.6150	0.102
2.6200	0.110
2.6250	0.118
2.6300	0.126
2.6350	0.134
2.6400	0.140
2.6450	0.148
2.6500	0.154
2.6550	0.160
2.6600	0.167
2.6650	0.173
2.6700	0.179
2.6750	0.185
2.6800	0.190
2.6850	0.196
2.6900	0.201
2.6950	0.206
2.7000	0.210
2.7050	0.215
2.7100	0.218
2.7150	0.221
2.7200	0.225
2.7250	0.228
2.7300	0.231
2.7350	0.234
2.7400	0.236
2.7450	0.237
2.7500	0.239
2.7550	0.240
2.7600	0.240
2.7650	0.242
2.7700	0.242
2.7750	0.242
2.7800	0.242
2.7850	0.242
2.7900	0.240
2.7950	0.239
2.8000	0.237
2.8050	0.236
2.8100	0.232
2.8150	0.231
2.8200	0.228
2.8250	0.225
2.8300	0.221
2.8350	0.217
2.8400	0.214
2.8450	0.209
2.8500	0.204
2.8550	0.199
2.8600	0.195
2.8650	0.188
2.8700	0.184
2.8750	0.178
2.8800	0.171
2.8850	0.165
2.8900	0.159
2.8950	0.151
2.9000	0.145
2.9050	0.138
2.9100	0.130
2.9150	0.123
2.9200	0.115
2.9250	0.107
2.9300	0.099
2.9350	0.091
2.9400	0.083
2.9450	0.075
2.9500	0.066
2.9550	0.058
2.9600	0.049
2.9650	0.041
2.9700	0.031
2.9750	0.024
2.9800	0.014
2.9850	0.006
2.9900	-0.003
2.9950	-0.013
3.0000	-0.020
3.0050	-0.030
3.0100	-0.038
3.0150	-0.047
3.0200	-0.055
3.0250	-0.064
3.0300	-0.072
3.0350	-0.080
3.0400	-0.088
3.0450	-0.097
3.0500	-0.105
3.0550	-0.113
3.0600	-0.121
3.0650	-0.127
3.0700	-0.135
3.0750	-0.143
3.0800	-0.149
3.0850	-0.156
3.0900	-0.163
3.0950	-0.170
3.1000	-0.176
3.1050	-0.181
3.1100	-0.187
3.1150	-0.192
3.1200	-0.198
3.1250	-0.203
3.1300	-0.207
3.1350	-0.212
3.1400	-0.215
3.1450	-0.220
3.1500	-0.223
3.1550	-0.226
3.1600	-0.229
3.1650	-0.231
3.1700	-0.234
3.1750	-0.236
3.1800	-0.237
3.1850	-0.239
3.1900	-0.240
3.1950	-0.240
3.2000	-0.242
3.2050	-0.242
3.2100	-0.242
3.2150	-0.242
3.2200	-0.240
3.2250	-0.240
3.2300	-0.239
3.2350	-0.237
3.2400	-0.234
3.2450	-0.232
3.2500	-0.229
3.2550	-0.226
3.2600	-0.223
3.2650	-0.220
3.2700	-0.217
3.2750	-0.212
3.2800	-0.207
3.2850	-0.203
3.2900	-0.198
3.2950	-0.193
3.3000	-0.187
3.3050	-0.182
3.3100	-0.176
3.3150	-0.170
3.3200	-0.163
3.3250	-0.157
3.3300	-0.151
3.3350	-0.143
3.3400	-0.137
3.3450	-0.129
3.3500	-0.121
3.3550	-0.113
3.3600	-0.105
3.3650	-0.097
3.3700	-0.090
3.3750	-0.082
3.3800	-0.074
3.3850	-0.064
3.3900	-0.057
3.3950	-0.049
3.4000	-0.039
3.4050	-0.031
3.4100	-0.022
3.4150	-0.014
3.4200	-0.005
3.4250	0.003
3.4300	0.013
3.4350	0.020
3.4400	0.030
3.4450	0.039
3.4500	0.047
3.4550	0.055
3.4600	0.064
3.4650	0.072
3.4700	0.080
3.4750	0.088
3.4800	0.097
3.4850	0.105
3.4900	0.112
3.4950	0.119
3.5000	0.127
3.5050	0.135
3.5100	0.141
3.5150	0.149
3.5200	0.156
3.5250	0.162
3.5300	0.168
3.5350	0.174
3.5400	0.179
3.5450	0.185
3.5500	0.190
3.5550	0.196
3.5600	0.201
3.5650	0.206
3.5700	0.209
3.5750	0.214
3.5800	0.217
3.5850	0.220
3.5900	0.225
3.5950	0.226
3.6000	0.229
3.6050	0.231
3.6100	0.234
3.6150	0.236
3.6200	0.236
3.6250	0.237
3.6300	0.237
3.6350	0.239
3.6400	0.239
3.6450	0.239
3.6500	0.239
3.6550	0.239
3.6600	0.237
3.6650	0.236
3.6700	0.234
3.6750	0.231
3.6800	0.229
3.6850	0.226
3.6900	0.223
3.6950	0.220
3.7000	0.217
3.7050	0.212
3.7100	0.209
3.7150	0.204
3.7200	0.199
3.7250	0.195
3.7300	0.188
3.7350	0.184
3.7400	0.178
3.7450	0.171
3.7500	0.167
3.7550	0.160
3.7600	0.152
3.7650	0.146
3.7700	0.140
3.7750	0.132
3.7800	0.124
3.7850	0.118
3.7900	0.110
3.7950	0.102
3.8000	0.094
3.8050	0.086
3.8100	0.079
3.8150	0.069
3.8200	0.061
3.8250	0.053
3.8300	0.044
3.8350	0.036
3.8400	0.027
3.8450	0.019
3.8500	0.009
3.8550	0.002
3.8600	-0.008
3.8650	-0.016
3.8700	-0.025
3.8750	-0.033
3.8800	-0.042
3.8850	-0.050
3.8900	-0.058
3.8950	-0.068
3.9000	-0.075
3.9050	-0.083
3.9100	-0.091
3.9150	-0.099
3.9200	-0.107
3.9250	-0.115
3.9300	-0.123
3.9350	-0.129
3.9400	-0.137
3.9450	-0.145
3.9500	-0.151
3.9550	-0.157
3.9600	-0.163
3.9650	-0.170
3.9700	-0.176
3.9750	-0.181
3.9800	-0.187
3.9850	-0.192
3.9900	-0.196
3.9950	-0.201
4.0000	-0.206
4.0050	-0.210
4.0100	-0.214
4.0150	-0.218
4.0200	-0.221
4.0250	-0.225
4.0300	-0.228
4.0350	-0.229
4.0400	-0.232
4.0450	-0.234
4.0500	-0.236
4.0550	-0.236
4.0600	-0.237
4.0650	-0.237
4.0700	-0.239
4.0750	-0.239
4.0800	-0.239
4.0850	-0.239
4.0900	-0.237
4.0950	-0.236
4.1000	-0.234
4.1050	-0.232
4.1100	-0.231
4.1150	-0.228
4.1200	-0.225
4.1250	-0.221
4.1300	-0.218
4.1350	-0.215
4.1400	-0.212
4.1450	-0.207
4.1500	-0.203
4.1550	-0.198
4.1600	-0.193
4.1650	-0.188
4.1700	-0.182
4.1750	-0.176
4.1800	-0.171
4.1850	-0.165
4.1900	-0.159
4.1950	-0.151
4.2000	-0.145
4.2050	-0.138
4.2100	-0.130
4.2150	-0.124
4.2200	-0.116
4.2250	-0.108
4.2300	-0.101
4.2350	-0.093
4.2400	-0.085
4.2450	-0.077
4.2500	-0.069
4.2550	-0.060
4.2600	-0.052
4.2650	-0.044
4.2700	-0.035
4.2750	-0.027
4.2800	-0.017
4.2850	-0.009
4.2900	0.000
4.2950	0.008
4.3000	0.017
4.3050	0.025
4.3100	0.033
4.3150	0.042
4.3200	0.050
4.3250	0.058
4.3300	0.068
4.3350	0.075
4.3400	0.083
4.3450	0.091
4.3500	0.099
4.3550	0.107
4.3600	0.115
4.3650	0.123
4.3700	0.129
4.3750	0.137
4.3800	0.143
4.3850	0.149
4.3900	0.156
4.3950	0.162
4.4000	0.168
4.4050	0.174
4.4100	0.181
4.4150	0.185
4.4200	0.190
4.4250	0.195
4.4300	0.199
4.4350	0.204
4.4400	0.209
4.4450	0.212
4.4500	0.215
4.4550	0.220
4.4600	0.221
4.4650	0.225
4.4700	0.228
4.4750	0.229
4.4800	0.231
4.4850	0.232
4.4900	0.234
4.4950	0.234
4.5000	0.236
4.5050	0.236
4.5100	0.236
4.5150	0.236
4.5200	0.236
4.5250	0.234
4.5300	0.232
4.5350	0.231
4.5400	0.229
4.5450	0.228
4.5500	0.225
4.5550	0.221
4.5600	0.218
4.5650	0.215
4.5700	0.212
4.5750	0.207
4.5800	0.204
4.5850	0.199
4.5900	0.195
4.5950	0.188
4.6000	0.184
4.6050	0.179
4.6100	0.173
4.6150	0.167
4.6200	0.160
4.6250	0.154
4.6300	0.148
4.6350	0.141
4.6400	0.134
4.6450	0.127
4.6500	0.119
4.6550	0.112
4.6600	0.105
4.6650	0.097
4.6700	0.090
4.6750	0.080
4.6800	0.072
4.6850	0.064
4.6900	0.057
4.6950	0.047
4.7000	0.039
4.7050	0.031
4.7100	0.022
4.7150	0.014
4.7200	0.005
4.7250	-0.003
4.7300	-0.013
4.7350	-0.020
4.7400	-0.028
4.7450	-0.038
4.7500	-0.046
4.7550	-0.053
4.7600	-0.063
4.7650	-0.071
4.7700	-0.079
4.7750	-0.086
4.7800	-0.094
4.7850	-0.102
4.7900	-0.110
4.7950	-0.116
4.8000	-0.124
4.8050	-0.132
4.8100	-0.138
4.8150	-0.145
4.8200	-0.152
4.8250	-0.159
4.8300	-0.165
4.8350	-0.170
4.8400	-0.176
4.8450	-0.182
4.8500	-0.187
4.8550	-0.192
4.8600	-0.196
4.8650	-0.201
4.8700	-0.206
4.8750	-0.209
4.8800	-0.214
4.8850	-0.217
4.8900	-0.220
4.8950	-0.223
4.9000	-0.226
4.9050	-0.228
4.9100	-0.229
4.9150	-0.231
4.9200	-0.232
4.9250	-0.234
4.9300	-0.234
4.9350	-0.236
4.9400	-0.236
4.9450	-0.236
4.9500	-0.236
4.9550	-0.234
4.9600	-0.234
4.9650	-0.232
4.9700	-0.231
4.9750	-0.228
4.9800	-0.226
4.9850	-0.223
4.9900	-0.221
4.9950	-0.218
5.0000	-0.214
5.0050	-0.210
5.0100	-0.206
5.0150	-0.203
5.0200	-0.198
5.0250	-0.193
5.0300	-0.188
5.0350	-0.182
5.0400	-0.178
5.0450	-0.171
5.0500	-0.165
5.0550	-0.159
5.0600	-0.152
5.0650	-0.146
5.0700	-0.140
5.0750	-0.132
5.0800	-0.126
5.0850	-0.118
5.0900	-0.110
5.0950	-0.104
5.1000	-0.096
5.1050	-0.088
5.1100	-0.080
5.1150	-0.072
5.1200	-0.063
5.1250	-0.055
5.1300	-0.047
5.1350	-0.038
5.1400	-0.030
5.1450	-0.022
5.1500	-0.013
5.1550	-0.005
5.1600	0.003
5.1650	0.013
5.1700	0.020
5.1750	0.030
5.1800	0.038
5.1850	0.046
5.1900	0.055
5.1950	0.063
5.2000	0.071
5.2050	0.079
5.2100	0.086
5.2150	0.094
5.2200	0.102
5.2250	0.110
5.2300	0.116
5.2350	0.124
5.2400	0.130
5.2450	0.138
5.2500	0.145
5.2550	0.151
5.2600	0.157
5.2650	0.163
5.2700	0.170
5.2750	0.174
5.2800	0.181
5.2850	0.185
5.2900	0.190
5.2950	0.195
5.3000	0.199
5.3050	0.204
5.3100	0.207
5.3150	0.212
5.3200	0.215
5.3250	0.218
5.3300	0.220
5.3350	0.223
5.3400	0.225
5.3450	0.228
5.3500	0.229
5.3550	0.229
5.3600	0.231
5.3650	0.231
5.3700	0.232
5.3750	0.232
5.3800	0.232
5.3850	0.232
5.3900	0.232
5.3950	0.231
5.4000	0.229
5.4050	0.228
5.4100	0.225
5.4150	0.223
5.4200	0.220
5.4250	0.217
5.4300	0.214
5.4350	0.210
5.4400	0.207
5.4450	0.203
5.4500	0.198
5.4550	0.193
5.4600	0.188
5.4650	0.184
5.4700	0.179
5.4750	0.173
5.4800	0.168
5.4850	0.162
5.4900	0.156
5.4950	0.149
5.5000	0.141
5.5050	0.135
5.5100	0.129
5.5150	0.121
5.5200	0.115
5.5250	0.107
5.5300	0.099
5.5350	0.091
5.5400	0.083
5.5450	0.075
5.5500	0.068
5.5550	0.060
5.5600	0.052
5.5650	0.042
5.5700	0.035
5.5750	0.027
5.5800	0.017
5.5850	0.009
5.5900	0.002
5.5950	-0.008
5.6000	-0.016
5.6050	-0.025
5.6100	-0.033
5.6150	-0.041
5.6200	-0.049
5.6250	-0.057
5.6300	-0.066
5.6350	-0.074
5.6400	-0.082
5.6450	-0.090
5.6500	-0.097
5.6550	-0.104
5.6600	-0.112
5.6650	-0.119
5.6700	-0.126
5.6750	-0.134
5.6800	-0.140
5.6850	-0.146
5.6900	-0.152
5.6950	-0.159
5.7000	-0.165
5.7050	-0.171
5.7100	-0.176
5.7150	-0.182
5.7200	-0.187
5.7250	-0.192
5.7300	-0.196
5.7350	-0.201
5.7400	-0.204
5.7450	-0.209
5.7500	-0.212
5.7550	-0.215
5.7600	-0.218
5.7650	-0.221
5.7700	-0.223
5.7750	-0.226
5.7800	-0.228
5.7850	-0.229
5.7900	-0.229
5.7950	-0.231
5.8000	-0.231
5.8050	-0.232
5.8100	-0.232
5.8150	-0.232
5.8200	-0.232
5.8250	-0.231
5.8300	-0.229
5.8350	-0.228
5.8400	-0.226
5.8450	-0.225
5.8500	-0.221
5.8550	-0.220
5.8600	-0.217
5.8650	-0.214
5.8700	-0.209
5.8750	-0.206
5.8800	-0.201
5.8850	-0.196
5.8900	-0.193
5.8950	-0.187
5.9000	-0.182
5.9050	-0.178
5.9100	-0.171
5.9150	-0.167
5.9200	-0.160
5.9250	-0.154
5.9300	-0.148
5.9350	-0.140
5.9400	-0.134
5.9450	-0.127
5.9500	-0.119
5.9550	-0.113
5.9600	-0.105
5.9650	-0.097
5.9700	-0.090
5.9750	-0.082
5.9800	-0.074
5.9850	-0.066
5.9900	-0.058
5.9950	-0.050
6.0000	-0.042
6.0050	-0.033
6.0100	-0.025
6.0150	-0.017
6.0200	-0.008
6.0250	0.000
6.0300	0.008
6.0350	0.017
6.0400	0.025
6.0450	0.033
6.0500	0.041
6.0550	0.050
6.0600	0.058
6.0650	0.066
6.0700	0.074
6.0750	0.082
6.0800	0.090
6.0850	0.097
6.0900	0.105
6.0950	0.112
6.1000	0.119
6.1050	0.126
6.1100	0.134
6.1150	0.140
6.1200	0.146
6.1250	0.152
6.1300	0.159
6.1350	0.165
6.1400	0.170
6.1450	0.176
6.1500	0.181
6.1550	0.185
6.1600	0.190
6.1650	0.195
6.1700	0.199
6.1750	0.203
6.1800	0.207
6.1850	0.210
6.1900	0.214
6.1950	0.217
6.2000	0.218
6.2050	0.221
6.2100	0.223
6.2150	0.225
6.2200	0.226
6.2250	0.228
6.2300	0.228
6.2350	0.229
6.2400	0.229
6.2450	0.229
6.2500	0.229
6.2550	0.229
6.2600	0.228
6.2650	0.226
6.2700	0.225
6.2750	0.223
6.2800	0.221
6.2850	0.218
6.2900	0.215
6.2950	0.212
6.3000	0.209
6.3050	0.206
6.3100	0.201
6.3150	0.198
6.3200	0.193
6.3250	0.188
6.3300	0.184
6.3350	0.179
6.3400	0.173
6.3450	0.168
6.3500	0.162
6.3550	0.156
6.3600	0.149
6.3650	0.143
6.3700	0.137
6.3750	0.130
6.3800	0.123
6.3850	0.116
6.3900	0.108
6.3950	0.101
6.4000	0.094
6.4050	0.086
6.4100	0.079
6.4150	0.071
6.4200	0.063
6.4250	0.055
6.4300	0.046
6.4350	0.038
6.4400	0.030
6.4450	0.022
6.4500	0.013
6.4550	0.005
6.4600	-0.003
6.4650	-0.013
6.4700	-0.020
6.4750	-0.028
6.4800	-0.036
6.4850	-0.044
6.4900	-0.053
6.4950	-0.061
6.5000	-0.069
6.5050	-0.077
6.5100	-0.085
6.5150	-0.093
6.5200	-0.099
6.5250	-0.107
6.5300	-0.115
6.5350	-0.121
6.5400	-0.129
6.5450	-0.135
6.5500	-0.141
6.5550	-0.148
6.5600	-0.154
6.5650	-0.160
6.5700	-0.167
6.5750	-0.171
6.5800	-0.178
6.5850	-0.182
6.5900	-0.187
6.5950	-0.192
6.6000	-0.196
6.6050	-0.201
6.6100	-0.204
6.6150	-0.207
6.6200	-0.210
6.6250	-0.214
6.6300	-0.217
6.6350	-0.220
6.6400	-0.221
6.6450	-0.223
6.6500	-0.225
6.6550	-0.226
6.6600	-0.228
6.6650	-0.228
6.6700	-0.228
6.6750	-0.229
6.6800	-0.229
6.6850	-0.229
6.6900	-0.228
6.6950	-0.228
6.7000	-0.226
6.7050	-0.225
6.7100	-0.221
6.7150	-0.220
6.7200	-0.217
6.7250	-0.215
6.7300	-0.212
6.7350	-0.207
6.7400	-0.204
6.7450	-0.201
6.7500	-0.196
6.7550	-0.192
6.7600	-0.187
6.7650	-0.182
6.7700	-0.178
6.7750	-0.171
6.7800	-0.167
6.7850	-0.160
6.7900	-0.154
6.7950	-0.148
6.8000	-0.141
6.8050	-0.135
6.8100	-0.129
6.8150	-0.121
6.8200	-0.115
6.8250	-0.107
6.8300	-0.099
6.8350	-0.093
6.8400	-0.085
6.8450	-0.077
6.8500	-0.069
6.8550	-0.061
6.8600	-0.053
6.8650	-0.046
6.8700	-0.036
6.8750	-0.028
6.8800	-0.020
6.8850	-0.013
6.8900	-0.005
6.8950	0.005
6.9000	0.013
6.9050	0.020
6.9100	0.028
6.9150	0.038
6.9200	0.046
6.9250	0.053
6.9300	0.061
6.9350	0.069
6.9400	0.077
6.9450	0.085
6.9500	0.093
6.9550	0.099
6.9600	0.107
6.9650	0.115
6.9700	0.121
6.9750	0.127
6.9800	0.135
6.9850	0.141
6.9900	0.148
6.9950	0.154
7.0000	0.159
7.0050	0.165
7.0100	0.171
7.0150	0.176
7.0200	0.181
7.0250	0.185
7.0300	0.190
7.0350	0.195
7.0400	0.198
7.0450	0.203
7.0500	0.206
7.0550	0.209
7.0600	0.212
7.0650	0.215
7.0700	0.217
7.0750	0.220
7.0800	0.221
7.0850	0.223
7.0900	0.223
7.0950	0.225
7.1000	0.225
7.1050	0.226
7.1100	0.226
7.1150	0.226
7.1200	0.226
7.1250	0.225
7.1300	0.225
7.1350	0.223
7.1400	0.221
7.1450	0.218
7.1500	0.217
7.1550	0.214
7.1600	0.210
7.1650	0.207
7.1700	0.204
7.1750	0.201
7.1800	0.196
7.1850	0.193
7.1900	0.188
7.1950	0.184
7.2000	0.179
7.2050	0.173
7.2100	0.168
7.2150	0.162
7.2200	0.157
7.2250	0.151
7.2300	0.145
7.2350	0.138
7.2400	0.132
7.2450	0.124
7.2500	0.118
7.2550	0.110
7.2600	0.104
7.2650	0.096
7.2700	0.088
7.2750	0.080
7.2800	0.072
7.2850	0.064
7.2900	0.057
7.2950	0.049
7.3000	0.041
7.3050	0.033
7.3100	0.025
7.3150	0.017
7.3200	0.008
7.3250	0.000
7.3300	-0.008
7.3350	-0.016
7.3400	-0.025
7.3450	-0.033
7.3500	-0.041
7.3550	-0.049
7.3600	-0.057
7.3650	-0.064
7.3700	-0.072
7.3750	-0.080
7.3800	-0.088
7.3850	-0.094
7.3900	-0.102
7.3950	-0.110
7.4000	-0.116
7.4050	-0.124
7.4100	-0.130
